authors_name,context
edgeworth,somerville consequence fortunate discovery took proper measures apprehension eight men sworn rob house safely lodged county gaol sent brian father thanking service done counted ten bright guineas upon table pushed towards brian saying suppose know reward ten guineas offered weeks ago discovery john mac dermod one eight men taken sir said brian know bring note get ten guineas thought right want paid boy said father thank sir take money like take price blood know difference good friends said somerville vile informers courageous honest men please honour though poor hope honest said somerville notion would continue honest even rich good lad
melville,without nose without pipe kept whole row pipes ready loaded stuck rack within easy reach hand whenever turned smoked succession lighting one end chapter loading readiness anew stubb dressed instead first putting legs trowsers put pipe mouth say continual smoking must one cause least peculiar disposition every one knows earthly air whether ashore afloat terribly infected nameless miseries numberless mortals died exhaling time cholera people go camphorated handkerchief mouths likewise mortal tribulations stubb tobacco smoke might operated sort disinfecting agent third mate flask native tisbury martha vineyard short stout ruddy young fellow pugnacious concerning whales somehow seemed think great leviathans
melville,neither feel stranger stronger emotions man first time finds pulling charmed churned circle hunted sperm whale dancing white water made chase becoming visible owing increasing darkness dun flung upon sea jets vapour longer blended tilted everywhere right left whales seemed separating wakes boats pulled apart starbuck giving chase three whales running dead leeward sail set still rising wind rushed along boat going madness water lee oars could scarcely worked rapidly enough escape torn soon running suffusing wide veil mist neither ship boat seen give way men whispered starbuck drawing still aft sheet sail time kill fish yet squall comes white
melville,sharp frost morning ai ye sha see ye soon guess unless grand jury cracked words finally departed leaving moment small wonderment frantic impudence last stepping board pequod found everything profound quiet soul moving cabin entrance locked within hatches lumbered coils rigging going forward forecastle found slide scuttle open seeing light went found old rigger wrapped tattered thrown whole length upon two chests face downwards inclosed folded arms profoundest slumber slept upon sailors saw queequeg gone said looking dubiously sleeper seemed wharf queequeg noticed alluded hence would thought optically deceived matter elijah otherwise inexplicable question beat thing marking sleeper jocularly hinted
melville,go perspective promise quiescent cash mutinying cash would soon cashier ahab wanting still another precautionary motive related ahab personally impulsively probable perhaps somewhat prematurely revealed prime private purpose pequod voyage ahab entirely conscious indirectly laid open unanswerable charge usurpation perfect impunity moral legal crew disposed end competent could refuse obedience even violently wrest command even barely hinted imputation usurpation possible consequences suppressed impression gaining ground ahab must course anxious protect protection could consist predominating brain heart hand backed heedful closely calculating attention every minute atmospheric influence possible crew subjected reasons others perhaps analytic verbally developed ahab plainly saw must still
melville,seemed need carpenter box thereupon expressed delighted surprise substance said cause sudden convalescence critical moment recalled little duty ashore leaving undone therefore changed mind dying could die yet averred asked whether live die matter sovereign pleasure answered certainly word queequeg conceit man made mind live mere sickness could kill nothing whale gale violent ungovernable unintelligent destroyer sort noteworthy difference savage civilized sick civilized man may six months convalescing generally speaking sick savage almost day good time queequeg gained strength length sitting windlass indolent days eating vigorous appetite suddenly leaped feet threw arms legs gave good stretching yawned little bit springing
melville,remained kneeling till people departed left alone place chapter bosom friend returning chapel found queequeg quite alone left chapel benediction time sitting bench fire feet stove hearth one hand holding close face little negro idol peering hard face gently whittling away nose meanwhile humming heathenish way interrupted put image pretty soon going table took large book placing lap began counting pages deliberate regularity every fiftieth page fancied stopping moment looking vacantly around giving utterance gurgling whistle astonishment would begin next fifty seeming commence number one time though could count fifty large number fifties found together astonishment multitude pages excited much
melville,drown without first washing faces vessels broom business prescriptive province boys boys aboard besides stronger men divided gangs taking turns pumps athletic seaman steelkilt regularly assigned captain one gangs consequently freed trivial business connected truly nautical duties case comrades mention particulars may understand exactly affair stood two men order shovel almost plainly meant sting insult steelkilt though radney spat face man gone sailor understand doubtless much lakeman fully comprehended mate uttered command sat still moment steadfastly looked malignant eye perceived stacks heaped silently burning along towards instinctively saw strange forbearance unwillingness stir deeper passionateness already ireful repugnance felt felt really
melville,eastward could ever reach new distances discover sights sweet strange cyclades islands king solomon promise voyage pursuit far mysteries dream tormented chase demon phantom time swims human hearts chasing round globe either lead us barren mazes midway leave us whelmed chapter gam ostensible reason ahab go board whaler spoken wind sea betokened storms even case would perhaps boarded judging subsequent conduct similar occasions process hailing obtained negative answer question put eventually turned cared consort even five minutes stranger captain except could contribute information absorbingly sought might remain inadequately estimated something said peculiar usages meeting foreign seas especially common two strangers
melville,soul jove chapter pulpit seated long ere man certain venerable robustness entered immediately door flew back upon admitting quick regardful eyeing congregation sufficiently attested fine old man chaplain yes famous father mapple called whalemen among great favourite sailor harpooneer youth many years past dedicated life ministry time write father mapple hardy winter healthy old age sort old age seems merging second flowering youth among fissures wrinkles shone certain mild gleams newly developing bloom spring verdure peeping forth even beneath february snow one previously heard history could first time behold father mapple without utmost interest certain engrafted clerical peculiarities imputable adventurous
melville,upon pequod spars thickly clustering men time pequod making good speed water windward stranger shot nigh boastful sails fell together blank bladders burst life fled smitten hull bad news brings bad news muttered old manxman ere commander trumpet mouth stood boat ere could hopefully hail ahab voice heard hast seen white whale aye yesterday ye seen adrift throttling joy ahab negatively answered unexpected question would fain boarded stranger stranger captain stopped vessel way seen descending side keen pulls soon clinched pequod sprang deck immediately recognised ahab nantucketer knew formal salutation exchanged killed killed cried ahab closely advancing seemed somewhat late
melville,claim possession whale previously chased killed another party others means scrupulous fifty years ago curious case litigated england wherein plaintiffs set forth hard chase whale northern seas indeed plaintiffs succeeded harpooning fish last peril lives obliged forsake lines boat ultimately defendants crew another ship came whale struck killed seized finally appropriated eyes plaintiffs defendants remonstrated captain snapped fingers plaintiffs teeth assured way doxology deed done would retain line harpoons boat remained attached whale time seizure wherefore plaintiffs sued recovery value whale line harpoons boat erskine counsel defendants lord ellenborough judge course defence witty erskine went illustrate position alluding recent crim
melville,ahab advanced ahab stood lightly unwinding thirty forty turns form preliminary toss overboard old manxman intently eyeing line made bold speak sir mistrust line looks far gone long heat wet spoiled hold old gentleman long heat wet spoiled thee thou hold truer perhaps life holds thee thou hold spool sir captain says grey hairs mine worth disputing superior confess patched professor queen college methinks subservient wert thou born little rocky isle man sir excellent hit world know sir born isle man hey well way good man man man born independent man unmanned man sucked reel dead blind wall butts inquiring
melville,little circumvention small application time trouble order kill boil ignorant unconscious fearlessness made little waggish matter whales followed fish fun three voyage round cape horn jolly joke lasted length time carpenter nails divided wrought nails cut nails mankind may similarly divided little flask one wrought ones made clinch tight last long called board pequod form could well likened short square timber known name arctic whalers means many radiating side timbers inserted serves brace ship icy concussions battering seas three mates starbuck stubb flask momentous men universal prescription commanded three pequod boats headsmen grand order battle captain ahab would probably marshal
melville,flukes soused cook ye may go fleece hardly got three paces recalled cook give cutlets supper night hear away sail halloa stop make bow avast heaving breakfast forget wish gor whale eat eat whale bressed ai shark dan massa shark hisself muttered old man limping away sage ejaculation went hammock chapter whale dish mortal man feed upon creature feeds lamp like stubb eat light may say seems outlandish thing one must needs go little history philosophy upon record three centuries ago tongue right whale esteemed great delicacy france commanded large prices also henry viiith time certain cook court obtained handsome
melville,anything silence boat intervals startlingly pierced one peculiar whispers harsh command soft entreaty different loud little sing say something hearties roar pull thunderbolts beach beach black backs boys sign martha vineyard plantation boys including wife children boys lay lay lord lord shall go stark staring mad see see white water shouting pulled hat head stamped picking flirted far upon sea finally fell rearing plunging boat stern like crazed colt prairie look chap philosophically drawled stubb unlighted short pipe mechanically retained teeth short distance followed got fits flask fits yes give fits word pitch fits merrily merrily pudding supper know merry
melville,said pale mate gloomily must needs said accidents like one case occurred ships violent storms magnetic energy developed mariner needle know essentially one electricity beheld heaven hence much marvelled things instances lightning actually struck vessel smite spars rigging effect upon needle times still fatal loadstone virtue annihilated magnetic steel use old wife knitting needle either case needle never recovers original virtue thus marred lost binnacle compasses affected fate reaches others may ship even lowermost one inserted kelson deliberately standing binnacle eyeing transpointed compasses old man sharp extended hand took precise bearing sun satisfied needles exactly inverted shouted orders course changed
melville,wherefore necessity periodical visits upper world degree breathe mouth ordinary attitude sperm whale mouth buried least eight feet beneath surface still windpipe connexion mouth breathes spiracle alone top head say creature breathing function indispensable vitality inasmuch withdraws air certain element subsequently brought contact blood imparts blood vivifying principle think shall err though may possibly use superfluous scientific words assume follows blood man could aerated one breath might seal nostrils fetch another considerable time say would live without breathing anomalous may seem precisely case whale systematically lives intervals full hour bottom without drawing single breath much way inhaling particle air remember
melville,richness coating could possibly compared silken membrane like lining fine pelisse forming inner surface sperm whale case seen heidelburgh tun sperm whale embraces entire length entire top head since elsewhere set forth head embraces one third whole length creature setting length eighty feet good sized whale feet depth tun lengthwise hoisted ship side decapitating whale operator instrument brought close spot entrance subsequently forced spermaceti magazine therefore uncommonly heedful lest careless untimely stroke invade sanctuary wastingly let invaluable contents decapitated end head also last elevated water retained position enormous cutting tackles whose hempen combinations one side make quite wilderness ropes quarter
melville,shape though battle depicted land saint horseback yet considering great ignorance times true form whale unknown artists considering perseus case george whale might crawled sea beach considering animal ridden george might large seal bearing mind appear altogether incompatible sacred legend ancientest draughts scene hold dragon great leviathan fact placed strict piercing truth whole story fare like fish flesh fowl idol philistines dagon name planted ark israel horse head palms hands fell stump fishy part remained thus one noble stamp even whaleman tutelary guardian england good rights harpooneers nantucket enrolled noble order george therefore let knights honourable company none venture say
melville,though hinted true enough yet particular affection harpoon assured stuff well tried many mortal combat deeply intimate hearts whales short like many inland reapers mowers go farmers meadows armed scythes though wise obliged furnish even queequeg private reasons preferred harpoon shifting barrow hand told funny story first wheelbarrow ever seen sag harbor owners ship seems lent one carry heavy chest boarding house seem ignorant thing though truth entirely concerning precise way manage barrow queequeg puts chest upon lashes fast shoulders barrow marches wharf said queequeg might known better one would think people laugh upon told another story people island rokovoko
melville,finally doubt thought knew good deal true religion looked sort condescending concern compassion though thought great pity sensible young man hopelessly lost evangelical pagan piety last rose dressed queequeg taking prodigiously hearty breakfast chowders sorts landlady make much profit reason ramadan sallied board pequod sauntering along picking teeth halibut bones chapter mark walking end wharf towards ship queequeg carrying harpoon captain peleg gruff voice loudly hailed us wigwam saying suspected friend cannibal furthermore announcing let cannibals board craft unless previously produced papers mean captain peleg said jumping bulwarks leaving comrade standing wharf mean replied must show papers yes said captain
melville,violence gale steered according vicissitudes bringing ship near course possible watching compass meanwhile lo good sign wind seemed coming round astern aye foul breeze became fair instantly yards squared lively song ho fair wind cheerly men crew singing joy promising event soon falsified evil portents preceding compliance standing order commander report immediately one hours decided change affairs deck starbuck sooner trimmed yards breeze however reluctantly gloomily mechanically went apprise captain ahab circumstance ere knocking involuntarily paused moment cabin lamp taking long swings way burning fitfully casting fitful shadows upon old bolted door thin one fixed blinds inserted place upper panels
melville,authors following owen ever saw living whales one real professional harpooneer whaleman mean captain scoresby separate subject greenland best existing authority scoresby knew nothing says nothing great sperm whale compared greenland whale almost unworthy mentioning said greenland whale usurper upon throne seas even means largest whales yet owing long priority claims profound ignorance till seventy years back invested fabulous utterly unknown ignorance present day still reigns scientific retreats usurpation every way complete reference nearly leviathanic allusions great poets past days satisfy greenland whale without one rival monarch seas time last come new proclamation charing cross hear ye good people greenland
melville,would dreamt getting bed put last emerged hat much dented crushed eyes began creaking limping room much accustomed boots pair damp wrinkled cowhide ones probably made order either rather pinched tormented first go bitter cold morning seeing curtains window street narrow house opposite commanded plain view room observing indecorous figure queequeg made staving little else hat boots begged well could accelerate toilet somewhat particularly get pantaloons soon possible complied proceeded wash time morning christian would washed face queequeg amazement contented restricting ablutions chest arms hands donned waistcoat taking piece hard soap centre table dipped water commenced lathering face watching see
melville,yes laws might engraven queen anne forthing barb harpoon worn round neck small belongs party fast ii fair game anybody soonest catch plays mischief masterly code admirable brevity necessitates vast volume commentaries expound first alive dead fish technically fast connected occupied ship boat medium controllable occupant occupants mast oar cable telegraph wire strand cobweb likewise fish technically fast bears waif recognised symbol possession long party waifing plainly evince ability time take alongside well intention scientific commentaries commentaries whalemen sometimes consist hard words harder knocks fist true among upright honourable whalemen allowances always made peculiar cases would outrageous moral injustice one
melville,saying went deck followed clear sunrise soon crew came board twos threes riggers bestirred mates actively engaged several shore people busy bringing various last things board meanwhile captain ahab remained invisibly enshrined within cabin chapter merry christmas length towards noon upon final dismissal riggers pequod hauled wharf charity come last gift stubb second mate spare bible steward two captains peleg bildad issued cabin turning chief mate peleg said starbuck sure everything right captain ahab ready spoke nothing got shore eh well call hands muster aft blast need profane words however great hurry peleg said bildad away thee friend starbuck bidding
melville,pequod therefore solicited boat crew way hinted desires head nevertheless taken private measures touching matter cabaco published discovery sailors little foreseen though sure little port hands concluded customary business fitting whaleboats service time ahab found bestirring matter making hands thought one spare boats even solicitously cutting small wooden skewers line running pinned groove bow observed particularly solicitude extra coat sheathing bottom boat make better withstand pointed pressure ivory limb also anxiety evinced exactly shaping thigh board clumsy cleat sometimes called horizontal piece boat bow bracing knee darting stabbing whale observed often stood boat solitary knee fixed depression cleat chisel gouged
melville,heave windlass answered helping heave billows till last swift startling snap heard great swash ship rolls upwards backwards whale triumphant tackle rises sight dragging disengaged semicircular end first strip blubber blubber envelopes whale precisely rind orange stripped body precisely orange sometimes stripped spiralizing strain constantly kept windlass continually keeps whale rolling water blubber one strip uniformly peels along line called scarf simultaneously cut spades starbuck stubb mates fast thus peeled indeed act time hoisted higher higher aloft till upper end grazes men windlass cease heaving moment two prodigious mass sways fro let sky every one present must take good heed
melville,curvicues massachusetts calendar book let see signs wonders sun always among hem hem hem go alive aries ram taurus bull jimimi gemini twins well sun wheels among aye coin crossing threshold two twelve ring book lie fact books must know places give us bare words facts come supply thoughts small experience far massachusetts calendar bowditch navigator daboll arithmetic go signs wonders eh pity nothing wonderful signs significant wonders clue somewhere wait bit hist hark jove look doubloon zodiac life man one round chapter read straight book come almanack begin aries ram lecherous dog begets us taurus bull bumps us first
melville,rate popular name sufficiently distinguish since sperm whale also hump though smaller one oil valuable baleen gamesome whales making gay foam white water generally book folio chapter v whale little known name seen distance cape horn retiring nature eludes hunters philosophers though coward never yet shown part back rises long sharp ridge let go know little anybody else book folio chapter vi another retiring gentleman brimstone belly doubtless got scraping along tartarian tiles profounder divings seldom seen least never seen except remoter southern seas always great distance study countenance never chased would run away line prodigies told adieu sulphur bottom
melville,see big tin alongside boiling water oh right yarman go along cried flask oil come however curious may seem borrowing oil however much may invertedly contradict old proverb carrying coals newcastle yet sometimes thing really happens present case captain derick de deer indubitably conduct flask declare mounted deck ahab abruptly accosted without heeding hand broken lingo german soon evinced complete ignorance white whale immediately turning conversation oil remarks touching turn hammock night profound darkness last drop bremen oil gone single yet captured supply deficiency concluding hinting ship indeed fishery technically called clean one empty one well deserving name jungfrau virgin
melville,superb person doubtless noble savage fed strong drank deep abounding element air dilated nostrils snuffed sublime life worlds beef bread giants made nourished queequeg mortal barbaric smack lip eating ugly sound enough much trembling almost looked see whether marks teeth lurked lean arms would hear tashtego singing produce bones might picked steward shattered crockery hanging round pantry sudden fits palsy whetstone harpooneers carried pockets lances weapons whetstones dinner would ostentatiously sharpen knives grating sound tend tranquillize poor could forget island days queequeg one must certainly guilty murderous convivial indiscretions alas hard fares white waiter waits upon cannibals napkin carry arm
melville,break burtons break nearing japan week tinker parcel old hoops either sir waste one day oil may make good year come twenty thousand miles get worth saving sir get speaking oil hold sir speaking thinking begone let leak aleak aye leaks leaks full leaky casks leaky casks leaky ship far worse plight pequod man yet stop plug leak find hull hope plug even found life howling gale starbuck burtons hoisted owners say sir let owners stand nantucket beach outyell typhoons cares ahab owners owners thou art always prating starbuck miserly owners owners conscience look ye real owner anything commander hark
melville,mutter one thrusts cards old hands mine swears must play others damn ahab thou actest right live game die chapter candles warmest climes nurse cruellest fangs tiger bengal crouches spiced groves ceaseless verdure skies effulgent basket deadliest thunders gorgeous cuba knows tornadoes never swept tame northern lands resplendent japanese seas mariner encounters direst storms typhoon sometimes burst cloudless sky like exploding bomb upon dazed sleepy town towards evening day pequod torn canvas left fight typhoon struck directly ahead darkness came sky sea roared split thunder blazed lightning showed disabled masts fluttering rags first fury tempest left sport holding shroud starbuck
melville,one moment gentlemen suddenly perceiving snowy whale within fifty yards ship forgetful compact among crew excitement moment teneriffe man instinctively involuntarily lifted voice monster though little time past plainly beheld three sullen phrensy white whale white whale cry captain mates harpooneers undeterred fearful rumours anxious capture famous precious fish dogged crew eyed askance curses appalling beauty vast milky mass lit horizontal spangling sun shifted glistened like living opal blue morning sea gentlemen strange fatality pervades whole career events verily mapped world charted mutineer bowsman mate fast fish duty sit next radney stood lance prow haul slacken line word command moreover
melville,sir measured leg good well first time keep thy finger cogent vice thou hast carpenter let feel grip pinch oh sir break bones beware beware fear like good grip like feel something slippery world hold man prometheus blacksmith mean must forging sir right partnership supplies muscle part makes fierce red flame aye sir must white heat kind fine work must deem meaning thing old greek prometheus made men say blacksmith animated fire made fire must properly belong fire hell probable soot flies must remainder greek made africans carpenter buckle tell forge pair steel pedlar aboard crushing pack sir hold prometheus
melville,upon high noon ahab seated bows boat taking wonted daily observation sun determine latitude japanese sea days summer freshets effulgences unblinkingly vivid japanese sun seems blazing focus glassy ocean immeasurable sky looks lacquered clouds none horizon floats nakedness unrelieved radiance insufferable splendors god throne well ahab quadrant furnished coloured glasses take sight solar fire swinging seated form roll ship instrument placed eye remained posture moments catch precise instant sun gain precise meridian meantime whole attention absorbed parsee kneeling beneath ship deck face thrown like ahab eyeing sun lids eyes half hooded orbs wild face subdued earthly passionlessness length desired observation
melville,public room lighted sitting quietly digesting smoking inseparable hat sallied stroll chapter street astonished first catching glimpse outlandish individual queequeg circulating among polite society civilized town astonishment soon departed upon taking first daylight stroll streets new bedford thoroughfares nigh docks considerable seaport frequently offer view queerest looking nondescripts foreign parts even broadway chestnut streets mediterranean mariners sometimes jostle affrighted ladies regent street unknown lascars malays bombay apollo green live yankees often scared natives new bedford beats water street wapping haunts see sailors new bedford actual cannibals stand chatting street corners savages outright many yet carry bones unholy flesh makes stranger
melville,one thing practical world quite another world pays dividends rising little short clothes drabbest drab harpooneer broad waistcoat becoming captain finally ship owner bildad hinted concluded adventurous career wholly retiring active life goodly age sixty dedicating remaining days quiet receiving income bildad sorry say reputation incorrigible old hunks days bitter hard told nantucket though certainly seems curious story sailed old categut whaleman crew upon arriving home mostly carried ashore hospital sore exhausted worn pious man especially quaker certainly rather say least never used swear though men said somehow got inordinate quantity cruel unmitigated hard work bildad eye intently looking made
melville,would deploy oriental seas witness capture number could tell whether congregated caravan moby dick might temporarily swimming like worshipped coronation procession siamese piled sailed along driving leviathans us sudden voice tashtego heard loudly directing attention something wake corresponding crescent van beheld another rear seemed formed detached white vapours rising falling something like spouts whales completely come go constantly hovered without finally disappearing levelling glass sight ahab quickly revolved crying aloft rig whips buckets wet sails malays sir us long lurking behind headlands till pequod fairly entered straits rascally asiatics hot pursuit make delay swift pequod fresh leading wind hot chase
melville,pestilent conceit often insist upon obtruding even beholding mightiest royal beadle throne particulars perhaps imposing physiognomical view sperm whale full front head aspect sublime thought fine human brow like east troubled morning repose pasture curled brow bull touch grand pushing heavy cannon mountain defiles elephant brow majestic human animal mystical brow great golden seal affixed german emperors decrees signifies god done day hand creatures nay man often brow mere strip alpine land lying along snow line foreheads like shakespeare melancthon rise high descend low eyes seem clear eternal tideless mountain lakes wrinkles seem track antlered thoughts descending drink highland hunters
melville,verdure virgin vales mild blue steals hush hum almost swear children lie sleeping solitudes glad flowers woods plucked mixes mystic mood fact fancy meeting interpenetrate form one seamless whole soothing scenes however temporary fail least temporary effect ahab secret golden keys seem open secret golden treasuries yet breath upon prove tarnishing oh grassy glades oh ever vernal endless landscapes soul ye though long parched dead drought earthy life ye men yet may roll like young horses new morning clover fleeting moments feel cool dew life immortal would god blessed calms would last mingled mingling threads life woven warp woof calms
melville,forced lace fast even sailed raving hammock swung mad rockings gales running sufferable latitudes ship mild spread floated across tranquil tropics appearances old man delirium seemed left behind cape horn swells came forth dark den blessed light air even bore firm collected front however pale issued calm orders mates thanked god direful madness gone even ahab hidden self raved human madness oftentimes cunning feline thing think fled may become transfigured still subtler form ahab full lunacy subsided deepeningly contracted like unabated hudson noble northman flows narrowly unfathomably highland gorge monomania one jot ahab broad madness left behind broad madness one
melville,though sworn foe human bloodshed yet coat spilled tuns upon tuns leviathan gore contemplative evening days pious bildad reconciled things reminiscence know seem concern much probably long since come sage sensible conclusion man religion one thing practical world quite another world pays dividends rising little short clothes drabbest drab harpooneer broad waistcoat becoming captain finally ship owner bildad hinted concluded adventurous career wholly retiring active life goodly age sixty dedicating remaining days quiet receiving income bildad sorry say reputation incorrigible old hunks days bitter hard told nantucket though certainly seems curious story sailed old categut whaleman crew upon arriving home
melville,buoy certain strange signs inuendoes queequeg hinted hint concerning coffin coffin cried starbuck starting rather queer say said stubb make good enough one said flask carpenter arrange easily bring nothing else said starbuck melancholy pause rig carpenter look coffin mean dost thou hear rig shall nail lid sir moving hand hammer aye shall caulk seams sir moving hand aye shall pay pitch sir moving hand away possesses thee make coffin mr stubb flask come forward goes huff whole endure parts baulks like make leg captain ahab wears like gentleman make bandbox queequeg wo put head pains go nothing coffin ordered
melville,pointing red flag flying ha soars away old man thou sight oh ahab shudder shudder boats gone far signal downward pointed arm ahab knew whale sounded intending near next rising held way little sideways vessel becharmed crew maintaining profoundest silence waves hammered hammered opposing bow drive drive nails oh ye waves uttermost heads drive ye strike thing without lid coffin hearse mine hemp kill ha ha suddenly waters around slowly swelled broad circles quickly upheaved sideways sliding submerged berg ice swiftly rising surface low rumbling sound heard subterraneous hum held breaths bedraggled trailing ropes harpoons lances vast form shot lengthwise
melville,times look downwards platters contrary copying ducks glance upwards great giver feasts grace say said high priest opens banquet immemorial ceremony island dipping consecrated consecrating fingers bowl blessed beverage circulates seeing placed next priest noting ceremony thinking captain ship plain precedence mere island king especially king house captain coolly proceeds wash hands punchbowl taking suppose huge said queequeg tink people laugh last passage paid luggage safe stood board schooner hoisting sail glided acushnet river one side new bedford rose terraces streets trees glittering clear cold air huge hills mountains casks casks piled upon wharves side side whale ships lay silent
melville,saying mutual world meridians cannibals must help christians chapter nantucket nothing happened passage worthy mentioning fine run safely arrived nantucket nantucket take map look see real corner world occupies stands away shore lonely eddystone lighthouse look mere hillock elbow sand beach without background sand would use twenty years substitute blotting paper gamesome wights tell plant weeds grow naturally import canada thistles send beyond seas spile stop leak oil cask pieces wood nantucket carried like bits true cross rome people plant toadstools houses get shade summer time one blade grass makes oasis three blades walk prairie wear quicksand shoes something like
melville,narrative seen like abandonment befell chapter squeeze hand whale stubb dearly purchased duly brought pequod side cutting hoisting operations previously detailed regularly gone even baling heidelburgh tun case occupied latter duty others employed dragging away larger tubs soon filled sperm proper time arrived sperm carefully manipulated ere going anon cooled crystallized degree several others sat large constantine bath found strangely concreted lumps rolling liquid part business squeeze lumps back fluid sweet unctuous duty wonder old times sperm favourite cosmetic clearer sweetener softener delicious molifier hands minutes fingers felt like eels began serpentine spiralise sat ease deck bitter exertion windlass blue
melville,naked wrists queequeg son king queequeg budged struck desperate dauntlessness wild desire visit christendom captain last relented told might make home fine young savage sea prince wales never saw captain cabin put among sailors made whaleman like czar peter content toil shipyards foreign cities queequeg disdained seeming ignominy thereby might happily gain power enlightening untutored countrymen bottom told actuated profound desire learn among christians arts whereby make people still happier still better alas practices whalemen soon convinced even christians could miserable wicked infinitely father heathens arrived last old sag harbor seeing sailors going nantucket seeing spent wages place also poor
melville,think blasphemer dead beware blasphemer end ahab stolidly turned aside said mayhew captain bethought letter one thy officers mistake starbuck look bag every takes goodly number letters various ships whose delivery persons may addressed depends upon mere chance encountering four oceans thus letters never reach mark many received attaining age two three years soon starbuck returned letter hand sorely tumbled damp covered dull spotted green mould consequence kept dark locker cabin letter death might well read cried ahab give man aye aye dim scrawl studying starbuck took long pole knife slightly split end insert letter way hand boat without coming
melville,weary toil brought alongside late night general thing least customary proceed business cutting business exceedingly laborious one soon completed requires hands set therefore common usage take sail lash helm send every one hammock till daylight reservation time shall kept two two hour couple crew rotation shall mount deck see goes well sometimes especially upon line pacific plan answer incalculable hosts sharks gather round moored carcase left six hours say stretch little skeleton would visible morning parts ocean however fish largely abound wondrous voracity times considerably diminished vigorously stirring sharp procedure notwithstanding instances seems tickle still greater activity thus present case
melville,cry remained within hearing christian civilized part crew said mermaids shuddered pagan harpooneers remained unappalled yet grey manxman oldest mariner declared wild thrilling sounds heard voices newly drowned men sea hammock ahab hear till grey dawn came deck recounted flask unaccompanied hinted dark meanings hollowly laughed thus explained wonder rocky islands ship passed resort great numbers seals young seals lost dams dams lost cubs must risen nigh ship kept company crying sobbing human sort wail affected mariners cherish superstitious feeling seals arising peculiar tones distress also human look round heads faces seen peeringly uprising water alongside sea certain circumstances seals
melville,must first get fast whale pitchpoling comes play look stubb man humorous deliberate coolness equanimity direst emergencies specially qualified excel pitchpoling look stands upright tossed bow flying boat wrapt fleecy foam towing whale forty feet ahead handling long lance lightly glancing twice thrice along length see exactly straight stubb whistlingly gathers coil warp one hand secure free end grasp leaving rest unobstructed holding lance full waistband middle levels whale covering steadily depresses hand thereby elevating point till weapon stands fairly balanced upon palm fifteen feet air minds somewhat juggler balancing long staff chin next moment rapid nameless impulse superb lofty
melville,tumult deck crept thus far watched whole scene state mouth could hardly speak mumbling something willing able captain dared attempt snatched rope advanced pinioned foe coward hissed lakeman take mate act striking another hiss stayed uplifted arm paused pausing made good word spite steelkilt threat whatever might three men cut hands turned sullenly worked moody seamen iron pumps clanged dark day one watch retired clamor heard forecastle two trembling traitors running besieged cabin door saying durst consort crew entreaties cuffs kicks could drive back instance put ship run salvation still sign mutiny reappeared among rest contrary seemed mainly steelkilt instigation
melville,genial desperado philosophy regarded whole voyage pequod great white whale object queequeg said dragged last man deck still shaking jacket fling water queequeg fine friend sort thing often happen without much emotion though soaked like gave understand things often happen stubb said turning worthy buttoned calmly smoking pipe rain stubb think heard say whalemen ever met chief mate starbuck far careful prudent suppose going plump flying whale sail set foggy squall height whaleman discretion certain lowered whales leaking ship gale cape horn flask said turning little standing close experienced things tell whether unalterable law fishery flask oarsman break back pulling
melville,commonly known whalebone baleen oil specially known whale oil inferior article commerce among fishermen indiscriminately designated following titles whale greenland whale black whale great whale true whale right whale deal obscurity concerning identity species thus multitudinously baptised whale include second species folios great mysticetus english naturalists greenland whale english whalemen baliene ordinaire french whalemen growlands walfish swedes whale two centuries past hunted dutch english arctic seas whale american fishermen long pursued indian ocean brazil banks west coast various parts world designated right whale cruising grounds pretend see difference greenland whale english right whale americans precisely agree grand features yet presented
melville,lying back manner biting shark slowly feelingly taking bows full within mouth long narrow scrolled lower jaw curled high open air one teeth caught bluish inside jaw within six inches ahab head reached higher attitude white whale shook slight cedar mildly cruel cat mouse unastonished eyes fedallah gazed crossed arms crew tumbling heads gain uttermost stern elastic gunwales springing whale dallied doomed craft devilish way body submerged beneath boat could darted bows bows almost inside boats involuntarily paused quick crisis impossible withstand monomaniac ahab furious tantalizing vicinity foe placed alive helpless jaws hated frenzied seized long bone naked hands wildly
melville,fable little fishes would make speak like great wales goldsmith johnson afternoon saw supposed rock found dead whale asiatics killed towing ashore seemed endeavor conceal behind whale order avoid seen us voyages larger whales seldom venture attack stand great dread sea afraid mention even names carry dung articles nature boats order terrify prevent near approach uno von letters banks solander voyage iceland spermacetti whale found nantuckois active fierce animal requires vast address boldness fishermen thomas jefferson whale memorial french minister pray sir world equal edmund reference parliament nantucket spain great whale stranded shores europe edmund burke somewhere tenth branch king
melville,coals newcastle yet sometimes thing really happens present case captain derick de deer indubitably conduct flask declare mounted deck ahab abruptly accosted without heeding hand broken lingo german soon evinced complete ignorance white whale immediately turning conversation oil remarks touching turn hammock night profound darkness last drop bremen oil gone single yet captured supply deficiency concluding hinting ship indeed fishery technically called clean one empty one well deserving name jungfrau virgin necessities supplied derick departed gained ship side whales almost simultaneously raised vessels eager chase derick without pausing put aboard slewed round boat made leviathan game risen leeward three german
